web	insectorder	insectfamily	insectgenus	insectspecies	plantfamily	plantgenus	plantspecies	interquant
Zhu2018		NA	Andraca	theae	NA	Stewartia	villosa	1
Zhu2018		NA	Scopula	subpunctaria	NA	Lithocarpus	litseifolius	1
Zhu2018		NA	Dasychira	glaucozona	NA	Camellia	caudata	1
Zhu2018		NA	Tamba	sp_ANIC6_sp1	NA	Symplocos	wikstroemiifolia	1
Zhu2018		NA	Emphylica	xanthocrossa	NA	Litsea	greenmaniana	1
Zhu2018		NA	Lymantria	schaeferi	NA	Pinus	massoniana	1
Zhu2018		NA	Lymantria	schaeferi	NA	Lithocarpus	calophyllus	1
Zhu2018		NA	Lymantria	schaeferi	NA	Engelhardtia	fenzlii	1
Zhu2018		NA	Lymantria	schaeferi	NA	Sloanea	sinensis	1
Zhu2018		NA	Lymantria	schaeferi	NA	Machilus	breviflora	1
Zhu2018		NA	Lemyra	sp_PK02_sp2	NA	Myrsine	seguinii	1
Zhu2018		NA	Lemyra	sp_PK02_sp2	NA	Altingia	chinensis	1
Zhu2018		NA	Lemyra	sp_PK02_sp2	NA	Millettia	dielsiana	1
Zhu2018		NA	Lemyra	sp_PK02_sp2	NA	Xanthophyllum	hainanense	1
Zhu2018		NA	Lemyra	sp_PK02_sp2	NA	Callicarpa	peichieniana	1
Zhu2018		NA	Lemyra	sp_PK02_sp2	NA	Strychnos	cathayensis	1
Zhu2018		NA	Lemyra	sp_PK02_sp2	NA	Syzygium	kwangtungense	1
Zhu2018		NA	Eilema	plana	NA	Pinus	massoniana	1
Zhu2018		NA	Eilema	plana	NA	Litsea	greenmaniana	1
Zhu2018		NA	Eilema	plana	NA	Cololejeunea	ocelloides	1
Zhu2018		NA	Eilema	plana	NA	Pseudosasa	sp	1
Zhu2018		NA	Eilema	plana	NA	Litsea	acutivena	1
Zhu2018		NA	Lymantriidae	sp3	NA	Castanopsis	fissa	1
Zhu2018		NA	Noctuidae	sp_71_TN_2012	NA	Lithocarpus	uvariifolius	1
Zhu2018		NA	Noctuidae	sp_71_TN_2012	NA	Litsea	acutivena	1
Zhu2018		NA	Zale	sp_fictilisDHJ02	NA	Distylium	racemosum	1
Zhu2018		NA	Dasychira	nachiensis	NA	Castanopsis	nigrescens	1
Zhu2018		NA	Tiracola	aureata	NA	Castanopsis	nigrescens	1
Zhu2018		NA	Tiracola	aureata	NA	Erycibe	obtusifolia	1
Zhu2018		NA	Malacosoma	americanum	NA	Castanopsis	nigrescens	1
Zhu2018		NA	Hyposidra	sp_BC_2015	NA	Castanopsis	nigrescens	1
Zhu2018		NA	Hyposidra	sp_BC_2015	NA	Millettia	dielsiana	1
Zhu2018		NA	Hyposidra	sp_BC_2015	NA	Craibiodendron	stellatum	1
Zhu2018		NA	Hyposidra	sp_BC_2015	NA	Rourea	minor	1
Zhu2018		NA	Hyposidra	sp_BC_2015	NA	Itea	chinensis	1
Zhu2018		NA	Mniotype	spinosa_voucher_LN_BD0485	NA	Pleioblastus	maculatus	1
Zhu2018		NA	Notodontidae	sp	NA	Antidesma	venosum	1
Zhu2018		NA	Notodontidae	sp	NA	Gnetum	parvifolium	1
Zhu2018		NA	Rejectaria	sp_Janzen07	NA	Gnetum	parvifolium	1
Zhu2018		NA	Krananda	semihyalina	NA	Cinnamomum	appelianum	1
Zhu2018		NA	Craspedosis	sp__BOLD_AAM0235	NA	Myrsine	seguinii	1
Zhu2018		NA	Craspedosis	sp__BOLD_AAM0235	NA	Elaeocarpus	decipiens	1
Zhu2018		NA	Craspedosis	sp__BOLD_AAM0235	NA	Antidesma	venosum	1
Zhu2018		NA	Craspedosis	sp__BOLD_AAM0235	NA	Camellia	sinensis	1
Zhu2018		NA	Craspedosis	sp__BOLD_AAM0235	NA	Litsea	greenmaniana	1
Zhu2018		NA	Craspedosis	sp__BOLD_AAM0235	NA	Cinnamomum	burmanni	1
Zhu2018		NA	Craspedosis	sp__BOLD_AAM0235	NA	Diplospora	fruticosa	1
Zhu2018		NA	Craspedosis	sp__BOLD_AAM0235	NA	Ardisia	punctata	1
Zhu2018		NA	Zanclopera	straminearia	NA	Xanthophyllum	hainanense	1
Zhu2018		NA	Somena	scintillans	NA	Elaeagnus	sp	1
Zhu2018		NA	Imma	sp__BOLD_AAL8376	NA	Xanthophyllum	hainanense	1
Zhu2018		NA	Imma	sp__BOLD_AAL8376	NA	Cinnamomum	porrectum	1
Zhu2018		NA	Imma	sp__BOLD_AAL8376	NA	Acer	tutcheri	1
Zhu2018		NA	Imma	sp__BOLD_AAL8376	NA	Ardisia	punctata	1
Zhu2018		NA	Costosa	sp_AA_sp1	NA	Castanopsis	nigrescens	1
Zhu2018		NA	Natada	sp_kokiiDHJ02	NA	Altingia	chinensis	1
Zhu2018		NA	Dendrolimus	punctatus_sp1	NA	Engelhardtia	fenzlii	1
Zhu2018		NA	Luxiaria	phyllosaria	NA	Syzygium	kwangtungense	1
